"arm","rep","condition","method","n","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor"
"B",1,"mar","MOFA2",300,300,5.435,"",-0.0277328181184587,9.49725296856763,0.0451658069233885,1,0.342416465887411,1.49503270241647,NA,-0.00857513942613191,5.94320063798524,0.131447130451962,1
"B",1,"mar","ImputeDIABLO",300,300,2.23700000000002,"",-0.00178298589250154,3.20081129252314,0.0608486280270387,1,0.151966913955156,1.18034520867397,NA,0.0127037431423328,3.2191867503987,0.0966952063906814,1
"B",2,"complete","GRAMA",300,300,71.093,"",0.0520408893397566,2.39275646343959,0.11365673642869,1,0.0391980085480123,2.08431860834793,NA,0.0520408893397566,2.39275646343959,0.132014943980506,1
"B",2,"complete","DIABLO",300,300,4.66200000000001,"",0.00113165781311987,2.9521681960013,0.141200370391783,1,0.368094343202805,1.05130704828467,NA,0.00113165781311987,2.9521681960013,0.141200370391783,1
"B",2,"complete","MOFA2",300,300,16.517,"",-0.028024607736918,6.63336220683212,0.0585000164790554,1,0.679214494746533,0.415759552629205,NA,-0.028024607736918,6.63336220683212,0.0602389816512604,1
"B",2,"mcar30","GRAMA",300,300,68.393,"",-0.0464277228409434,3.17758327566735,0.104077717484029,1,0.0227362801233828,1.81917407280186,NA,0.0772660697311021,2.02483254564443,0.17745807254386,1
"B",2,"mcar30","DIABLO",300,103,2.66500000000002,"",0.109894379908267,1.90987039449963,0.344549465355583,0.343333333333333,0.427231000589052,2.86517765958422,NA,0.109894379908267,1.90987039449963,0.344549465355583,1
"B",2,"mcar30","MOFA2",300,300,5.81999999999999,"",-0.052811999102343,7.85260816058895,0.0930753437824972,1,0.286111795349609,0.785953617191806,NA,-0.0443921938177688,3.85181040062634,0.15973616619587,1
"B",2,"mcar30","ImputeDIABLO",300,300,2.196,"",-0.00202738161445074,3.57327229315084,0.0764811129030635,1,0.151957149480473,0.693441928146978,NA,0.0279966174693925,3.11542826070857,0.203497388385193,1
"B",2,"mcar50","GRAMA",300,300,95.595,"",-0.106598482756517,11.4409964515016,0.0168299082514664,1,0.00729006957706322,1.64348705355797,NA,-0.048398739821473,2.26254908165065,0.241756436824466,1
"B",2,"mcar50","DIABLO",300,38,2.012,"",0.205104060450733,1.39512613728318,0.443885393961182,0.126666666666667,0.237431939501486,4.20784917796424,NA,0.205104060450733,1.39512613728318,0.443885393961182,1
"B",2,"mcar50","MOFA2",300,300,6.15199999999999,"",-0.042994876410334,9.11895007435737,0.0311731814658222,1,0.238850213205707,1.40915091675152,NA,-0.0850972862094059,3.30954075226004,0.193557852194764,1
"B",2,"mcar50","ImputeDIABLO",300,300,2.24899999999997,"",-0.0312549459420583,3.19273864761554,0.11308935616413,1,0.192131853434353,1.84345895309806,NA,-0.0238181032695104,2.42683775687114,0.197722188502014,1
"B",2,"mar","GRAMA",300,300,90.154,"",-0.108650811069705,14.120617278309,0.0264734706154037,1,0.0133952743615911,1.8353734173025,NA,-0.0393637188877734,19.8256367961367,0.0718903836336678,1
"B",2,"mar","DIABLO",300,117,2.75900000000001,"",0.0821649305501606,2.06376481638658,0.170128623209995,0.39,0.365374486690237,4.0434319016846,NA,0.0821649305501606,2.06376481638658,0.249311983013361,1
"B",2,"mar","MOFA2",300,300,6.99700000000001,"",-0.0307866511777068,10.8468266221109,0.0635448269646181,1,0.271259254446423,1.44513188995996,NA,-0.0348332195500321,4.3548496998067,0.0970633770898227,1
"B",2,"mar","ImputeDIABLO",300,300,2.21100000000001,"",-0.0256222152452621,3.38411837930757,0.0847391232499904,1,0.15096067845549,0.407675882737446,NA,-0.0352691203086228,2.75434851955778,0.207117019034269,1
"B",3,"complete","GRAMA",300,300,71.737,"",0.0478055681225405,2.40772310939878,0.239858095022673,1,0.0352857574311072,1.65185986772983,NA,0.0478055681225405,2.40772310939878,0.239858095022673,1
"B",3,"complete","DIABLO",300,300,4.64500000000001,"",0.00505269422268311,3.09539675627434,0.122664914427261,1,0.435631543398658,1.12716114562246,NA,0.00505269422268311,3.09539675627434,0.127505738635564,1
"B",3,"complete","MOFA2",300,300,18.125,"",-0.0260191907388191,4.91994264724316,0.101929855956006,1,0.699370160276853,0.700742884997887,NA,-0.0260191907388191,4.91994264724316,0.0983109289804517,1
"B",3,"mcar30","GRAMA",300,300,93.726,"",-0.0360222566361247,4.30965005163471,0.0450734625661094,1,0.0175241207073692,1.78497563567549,NA,0.0313444147536169,2.63470299186151,0.104084726656653,1
"B",3,"mcar30","DIABLO",300,94,2.499,"",0.110309718877753,1.82469454527799,0.285204004748881,0.313333333333333,0.331107650777832,1.53299690904749,NA,0.110309718877753,1.82469454527799,0.285204004748881,1
"B",3,"mcar30","MOFA2",300,300,5.32000000000002,"",-0.0607732330278795,7.12249015908769,0.0902251775147667,1,0.37830950347873,1.34643319550359,NA,-0.0641349918759624,4.32304665508411,0.0901652801236512,1
"B",3,"mcar30","ImputeDIABLO",300,300,2.31200000000001,"",0.00476817672208493,3.07921088767136,0.1008097804145,1,0.205522892447839,1.5025234272047,NA,0.000568194190487413,2.97039665716029,0.0931919088027095,1
"B",3,"mcar50","GRAMA",300,300,96.637,"",-0.342352168515966,2.72136233775789,0.101894083012575,1,0.0151737292816973,1.20054967151526,NA,0.402358255631235,1.40088516869405,0.738391460632925,1
"B",3,"mcar50","DIABLO",300,36,1.95100000000002,"",0.249003916423612,1.25952501449184,1,0.12,0.482709187657829,9.35271341535531,NA,0.249003916423612,1.25952501449184,1,1
"B",3,"mcar50","MOFA2",300,300,20.798,"",-0.0430809236994004,15.5361950845585,0.0355651857295105,1,0.222596316511613,1.33369622106151,NA,-0.0519691175552438,2.98138149943737,0.14546152306724,1
"B",3,"mcar50","ImputeDIABLO",300,300,2.10199999999998,"",-0.0106376217588278,3.13730476028119,0.0986179250907834,1,0.20359678309966,2.34556142462533,NA,0.0693473489718709,1.7903000858392,0.273110749887064,1
"B",3,"mar","GRAMA",300,300,89.284,"",-0.132073090058441,4.35252028334219,0.0679434616170819,1,0.0165839648157097,1.43099915455679,NA,0.042407826366344,2.30807785559319,0.250562129452974,1
"B",3,"mar","DIABLO",300,105,2.43600000000004,"",0.106258173590469,1.9303230435848,0.278191146680699,0.35,0.409323433924259,3.16867717246487,NA,0.106258173590469,1.9303230435848,0.278191146680699,1
"B",3,"mar","MOFA2",300,300,5.10000000000002,"",-0.0373672547494799,8.31943693987115,0.0309714496095599,1,0.293921099334891,0.74618277679474,NA,-0.0131469182277399,3.93468849164087,0.123393005468751,1
"B",3,"mar","ImputeDIABLO",300,300,2.19,"",-0.0425376260137024,3.60668779612824,0.0662749492864238,1,0.177874039306336,1.97968310739094,NA,-0.0407680938639922,2.50312275107997,0.136619882731009,1
"B",4,"complete","GRAMA",300,300,64.258,"",0.0505178615715541,2.45218957702178,0.198577948126564,1,0.0394240214705132,0.348657456060074,NA,0.0505178615715541,2.45218957702178,0.177282045523319,1
"B",4,"complete","DIABLO",300,300,6.732,"",0.0120913790459018,3.19429890265517,0.138676966705281,1,0.334040399959289,1.06361432304248,NA,0.0120913790459018,3.19429890265517,0.138676966705281,1
"B",4,"complete","MOFA2",300,300,22.371,"",-0.0397914247204169,5.50490405654956,0.0817169507963062,1,0.662552346964143,0.379758523279864,NA,-0.0397914247204169,5.50490405654956,0.0835488253087897,1
"B",4,"mcar30","GRAMA",300,300,106.249,"",-0.045972746588788,3.64493198713133,0.0692355150995988,1,0.0337274024989269,0.266662752975794,NA,0.0463762972382008,2.41304912999131,0.174529452643247,1
"B",4,"mcar30","DIABLO",300,100,3.309,"",0.0983849438481743,1.94790019854634,0.239580601194634,0.333333333333333,0.412241541501987,1.9385702351162,NA,0.0983849438481743,1.94790019854634,0.239580601194634,1
"B",4,"mcar30","MOFA2",300,300,10.237,"",-0.0784715520074922,6.30520831685571,0.0791700802681922,1,0.272305579792985,1.0545391417255,NA,-0.0581509982221741,4.48405228738805,0.108273251063522,1
"B",4,"mcar30","ImputeDIABLO",300,300,3.04600000000002,"",-0.011288297127497,2.75896641315389,0.102485824711833,1,0.268303432231351,0.987750786546228,NA,0.00125074544642233,2.56492918509273,0.1851890450481,1
"B",4,"mcar50","GRAMA",300,300,90.394,"",-0.0985021632593663,4.14568254581282,0.0485486307256752,1,0.033715788393985,1.21978750378082,NA,0.0740064945427176,1.89914310668888,0.382666172852778,1
"B",4,"mcar50","DIABLO",300,38,2.54499999999996,"",0.200216061832146,1.41413994408545,0.501075081778019,0.126666666666667,0.189401591617004,62.5007542537194,NA,0.200216061832146,1.41413994408545,0.501075081778019,1
"B",4,"mcar50","MOFA2",300,300,10.003,"",-0.0356021382882243,9.74928198661163,0.0198535000148346,1,0.21429058810673,0.766802687863124,NA,-0.0768681255602656,4.81110743390953,0.100373161698862,1
"B",4,"mcar50","ImputeDIABLO",300,300,2.63400000000001,"",0.0185856788154165,2.69078253345111,0.101574394686927,1,0.0994953170734292,1.24269593833984,NA,-0.0411953793209112,2.43346675478891,0.170310428996352,1
"B",4,"mar","GRAMA",300,300,106.651,"",-0.0784748824766072,3.34167160320102,0.111865972100567,1,0.0363107374907678,0.980333812976395,NA,0.0970886346152456,1.80705686736027,0.331061464837773,1
"B",4,"mar","DIABLO",300,114,3.51800000000003,"",0.169469402361694,1.65066786822263,0.494133593881601,0.38,0.28825174318218,1.56480697556208,NA,0.169469402361694,1.65066786822263,0.562988013738964,1
"B",4,"mar","MOFA2",300,300,14.495,"",-0.0513937741973088,5.03586899194866,0.0788592960043471,1,0.312314721462111,1.38269111178164,NA,0.0274296919199352,3.67564506960261,0.135003257964888,1
"B",4,"mar","ImputeDIABLO",300,300,3.16300000000001,"",0.00255267620962919,3.11956084641404,0.0736182275270661,1,0.141919841498952,0.504024622705707,NA,0.0455625362426926,2.69396020678765,0.11658664326719,1
"B",5,"complete","GRAMA",300,300,58.957,"",0.0441658845598965,2.36256721525868,0.185975185349866,1,0.0487156125083817,1.58155618806593,NA,0.0441658845598965,2.36256721525868,0.195614770489495,1
"B",5,"complete","DIABLO",300,300,5.38699999999999,"",0.0104459914898431,3.01398301359029,0.147632225779919,1,0.363658596711761,1.41739193685433,NA,0.0104459914898431,3.01398301359029,0.147632225779919,1
"B",5,"complete","MOFA2",300,300,24.286,"",-0.0386062816027576,8.50651599662524,0.0394586443850276,1,0.700702066157272,1.03465523078274,NA,-0.0386062816027576,8.50651599662524,0.0325148569957475,1
"B",5,"mcar30","GRAMA",300,300,92.074,"",-0.130863559792408,5.06876223778573,0.0915136435739125,1,0.0299664478191473,1.66679195455354,NA,-0.0342071433582267,3.90609120777585,0.226263932008664,1
"B",5,"mcar30","DIABLO",300,104,2.95500000000001,"",0.084797508339786,2.13127921379613,0.210851969930901,0.346666666666667,0.461587507067808,2.71954683435704,NA,0.084797508339786,2.13127921379613,0.210851969930901,1
"B",5,"mcar30","MOFA2",300,300,11.007,"",-0.049449595117511,8.98166187668017,0.0141090909043412,1,0.349122208678717,1.49722155713374,NA,-0.0545751935535018,10.0753217228195,0.10314408670975,1
"B",5,"mcar30","ImputeDIABLO",300,300,2.47499999999999,"",-0.019242531798099,3.37794228174698,0.0816103603130402,1,0.205372218208162,2.12369948462983,NA,-0.00794721441038314,3.28662437658873,0.181311921309244,1
"B",5,"mcar50","GRAMA",300,300,93.294,"",-0.129047412099839,4.6924980077243,0.0255743551731408,1,0.0303608877515813,1.34340481952998,NA,0.182671187651628,1.36857983693518,0.823368391825153,1
"B",5,"mcar50","DIABLO",300,32,1.88599999999997,"",0.306179777310172,1.10644929813567,1,0.106666666666667,0.312307363749329,23.4961490496832,NA,0.306179777310172,1.10644929813567,0.683614828854947,1
"B",5,"mcar50","MOFA2",300,300,10.558,"",-0.0275021295748629,9.47430694201977,0.0263794212846264,1,0.22483783406441,0.95271770123028,NA,-0.137777177045124,3.59476858026302,0.171593061830765,1
"B",5,"mcar50","ImputeDIABLO",300,300,2.303,"",-0.00828160362410894,3.41863186842321,0.115498424396414,1,0.188335310857502,0.976323168218911,NA,-0.0390010273012573,1.92912202402216,0.317253426894232,1
"B",5,"mar","GRAMA",300,300,56.337,"",-0.144995501895524,3.65321657324405,0.115807975454661,1,0.0447783411864767,1.6678572851073,NA,-0.0253074860539448,3.11276695342702,0.182698901760504,1
"B",5,"mar","DIABLO",300,116,2.99900000000002,"",0.0971571857226492,1.92014449009609,0.237887478266107,0.386666666666667,0.402782135459752,1.51304195878516,NA,0.0971571857226492,1.92014449009609,0.237887478266107,1
"B",5,"mar","MOFA2",300,300,9.24499999999995,"",-0.0579251708474757,6.30097732127314,0.0440429607339335,1,0.353099745280174,1.73398829779699,NA,-0.00359969890881085,3.94233304810543,0.136211472462905,1
"B",5,"mar","ImputeDIABLO",300,300,2.59499999999997,"",-0.0265738167971723,2.94469306602607,0.124257390562845,1,0.122561373815329,1.34464109198713,NA,-0.0270238182447981,2.46533937708593,0.234973089566967,1
"B",6,"complete","GRAMA",300,300,53.175,"",0.0396259013152677,2.49720082939369,0.199695711741058,1,0.0434904386560923,1.57388618267715,NA,0.0396259013152677,2.49720082939369,0.243847866532611,1
"B",6,"complete","DIABLO",300,300,6.707,"",-0.000772252385114879,2.76108955239001,0.137744440421966,1,0.403217300544215,1.47838725990563,NA,-0.000772252385114879,2.76108955239001,0.146045099965013,1
"B",6,"complete","MOFA2",300,300,27.766,"",-0.0364679240229579,8.18111034135115,0.0585782436808713,1,0.681041342814011,0.38246128325926,NA,-0.0364679240229579,8.18111034135115,0.0585782436808713,1
"B",6,"mcar30","GRAMA",300,300,113.837,"",-0.0671384031551615,17.114613568277,0.0317810924954138,1,0.0186198711527011,1.56318102417643,NA,-0.0879124257253828,7.99730966534883,0.118795947991205,1
"B",6,"mcar30","DIABLO",300,102,3.499,"",0.0595470469153198,2.01552664322228,0.359583555260189,0.34,0.406595818954342,1.36245352444154,NA,0.0595470469153198,2.01552664322228,0.359583555260189,1
"B",6,"mcar30","MOFA2",300,300,13.659,"",-0.066583709893352,7.92869151489881,0.037064266965547,1,0.359913499358576,1.95192520307851,NA,-0.0397382469075871,5.65143068856121,0.117617130061311,1
"B",6,"mcar30","ImputeDIABLO",300,300,3.08600000000001,"",-0.0184209663814759,3.39053781068552,0.100359701484114,1,0.206316563175392,1.7329084217415,NA,-0.0282211490813097,3.67830649920845,0.143837573699925,1
"B",6,"mcar50","GRAMA",300,300,114.064,"",-0.109966855089544,24.2792646320121,0.0130881325064189,1,0.00998416144659148,1.57516083487753,NA,-0.129780056837218,11.9164083271917,0.168797921030678,1
"B",6,"mcar50","DIABLO",300,37,2.49400000000003,"",0.197323834034142,1.44897832842646,0.64349409500385,0.123333333333333,0.349298191685013,7.66648748101212,NA,0.197323834034142,1.44897832842646,0.64349409500385,1
"B",6,"mcar50","MOFA2",300,300,20.621,"",-0.0691532023770427,9.0214747308168,0.0187275165287586,1,0.16943282661028,1.34445864536714,NA,-0.0550871590261309,3.07844947782075,0.246271249238218,1
"B",6,"mcar50","ImputeDIABLO",300,300,2.904,"",-0.0121004577568512,3.0835470275195,0.0869240376075644,1,0.111224769111217,1.47183212331291,NA,-0.0126930124782535,2.26779626010476,0.282847023465027,1
"B",6,"mar","GRAMA",300,300,112.227,"",-0.0890302411272073,3.94170940705919,0.0757809913477672,1,0.0311366987800664,1.41420177657909,NA,0.0427193625209352,2.38223472955428,0.252716677815367,1
"B",6,"mar","DIABLO",300,111,3.685,"",0.0699932593484501,1.95436245620462,0.20844948260794,0.37,0.384112758194265,2.80229156026939,NA,0.0699932593484501,1.95436245620462,0.20844948260794,1
"B",6,"mar","MOFA2",300,300,20.598,"",-0.0514448667909079,6.52865181979777,0.0537910072786674,1,0.274611271793909,1.17722061807843,NA,-0.00248340968260254,5.86444900631899,0.0970901894114474,1
"B",6,"mar","ImputeDIABLO",300,300,3.19599999999997,"",-0.00265498373249449,2.91225816082204,0.0967362906762793,1,0.232727459528367,1.69580325482083,NA,-0.00116728464360894,2.65699792012745,0.138528360683303,1
"B",7,"complete","GRAMA",300,300,100.302,"",0.0320416411376457,2.6719750425785,0.187276330606665,1,0.0367434763845049,2.31290613678457,NA,0.0320416411376457,2.6719750425785,0.152159230052528,1
"B",7,"complete","DIABLO",300,300,7.042,"",0.00107249555811963,2.95787381692807,0.158990450908859,1,0.351761370893296,1.68325181494246,NA,0.00107249555811963,2.95787381692807,0.158990450908859,1
"B",7,"complete","MOFA2",300,300,26.458,"",-0.0459266514647177,5.38099388500832,0.0694174155872495,1,0.658239107313935,0.077026787465813,NA,-0.0459266514647177,5.38099388500832,0.0698724093248985,1
"B",7,"mcar30","GRAMA",300,300,96.704,"",-0.0687454248390106,3.43268900113518,0.0478756546527648,1,0.0228717229944063,2.02114288740354,NA,0.0681670152782371,2.12080019058111,0.175304831373719,1
"B",7,"mcar30","DIABLO",300,102,3.70699999999999,"",0.0856861154643025,2.15046638335611,0.266677576787742,0.34,0.46193493575381,1.26014805431399,NA,0.0856861154643025,2.15046638335611,0.266677576787742,1
"B",7,"mcar30","MOFA2",300,300,13.426,"",-0.0418920925685951,8.13948700765888,0.0450819160620048,1,0.245956437080685,1.3554520905879,NA,-0.0578270045651251,3.29387464431068,0.152872717539735,1
"B",7,"mcar30","ImputeDIABLO",300,300,3.19900000000001,"",0.0134916737493222,2.75449067047886,0.092183708290555,1,0.198875481901126,1.77584011583414,NA,0.053363353410639,2.24286322999865,0.113494947927258,1
"B",7,"mcar50","GRAMA",300,300,112.989,"",-0.081892257462868,4.20184954562062,0.0688716770497963,1,0.0319594452203874,1.94952906264609,NA,0.11274532862849,1.54980771781959,0.533708076038492,1
"B",7,"mcar50","DIABLO",300,36,2.53100000000001,"",0.296164825377226,1.09607559319896,1,0.12,0.344791334467289,35.8609049232805,NA,0.296164825377226,1.09607559319896,1,1
"B",7,"mcar50","MOFA2",300,300,29.032,"",-0.0438124531955873,10.1514121520214,0.026619397746041,1,0.190586426838728,1.59613812580609,NA,-0.0768999510603264,5.62587979541111,0.106291073942854,1
"B",7,"mcar50","ImputeDIABLO",300,300,3.11899999999997,"",-0.00450734548574351,3.28063879679855,0.0861389511672545,1,0.130087631431706,1.31718320768714,NA,0.0183242979645553,2.07845806166003,0.287228089610083,1
"B",7,"mar","GRAMA",300,300,111.284,"",-0.234493206746966,4.65352558380466,0.0921924139883402,1,0.0151976189646577,2.0251072049652,NA,-0.103464396865058,3.69824079919361,0.113211498724583,1
"B",7,"mar","DIABLO",300,104,3.49300000000005,"",0.100476631230499,1.86254225527214,0.325973466515798,0.346666666666667,0.337009712648578,6.2672838859939,NA,0.100476631230499,1.86254225527214,0.325973466515798,1
"B",7,"mar","MOFA2",300,300,9.02200000000005,"",-0.0361708182612781,7.56626435441177,0.0459197370164022,1,0.307549850647053,1.08825930234925,NA,-0.0496370182790219,5.15266034546334,0.089580490770064,1
"B",7,"mar","ImputeDIABLO",300,300,2.82799999999997,"",-0.0218176085356136,3.34056785234544,0.117477877901155,1,0.147363840729656,1.97917921961785,NA,0.0188065727109511,2.58290926290314,0.174442199654771,1
