"rep","parameter","value","sil_anchor","elapsed","error"
48,"lambda",0.1,0.899904951715115,0.663,""
48,"lambda",0.5,0.896263957298306,0.649999999999999,""
48,"lambda",1,0.889932670163224,0.678,""
48,"gamma_y",0,-0.105223938466715,0.646000000000001,""
48,"gamma_y",0.1,0.900069547207899,0.656999999999998,""
48,"gamma_y",0.5,0.900251529401478,0.676,""
48,"gamma_y",1,0.900260255646437,0.646000000000001,""
48,"gamma_y",2,0.900262984880422,0.671999999999999,""
48,"gamma_y",5,0.900264016660625,0.669,""
48,"gamma_y",10,0.900264248784056,0.661,""
48,"gamma_y",20,0.900264342670347,0.657999999999999,""
48,"k_nn",3,0.848554456305517,0.497,""
48,"k_nn",5,0.883300430023038,0.648999999999999,""
48,"k_nn",10,0.900260255646437,0.648,""
48,"k_nn",15,0.90996066855706,0.651,""
48,"k_nn",25,0.908062863865338,0.637,""
48,"k_nn",50,0.921157064429005,0.57,""
49,"lambda",1e-04,0.746353497152439,0.765,""
49,"lambda",0.001,0.74635219433928,0.655,""
49,"lambda",0.005,0.746346012925925,0.79,""
49,"lambda",0.01,0.746337563358469,0.687,""
49,"lambda",0.05,0.746249098512261,0.649,""
49,"lambda",0.1,0.746098340799111,0.641,""
49,"lambda",0.5,0.743945858914353,0.628,""
49,"lambda",1,0.740009541375674,0.662,""
49,"gamma_y",0,-0.0415691563060156,0.648,""
49,"gamma_y",0.1,0.746267686350759,0.648,""
49,"gamma_y",0.5,0.746335019430467,0.66,""
49,"gamma_y",1,0.746337563358469,0.631,""
49,"gamma_y",2,0.746338188148187,0.667,""
49,"gamma_y",5,0.746338316850778,0.66,""
49,"gamma_y",10,0.746338307685227,0.644,""
49,"gamma_y",20,0.746338288695232,0.668000000000001,""
49,"k_nn",3,0.737837111623952,0.491,""
49,"k_nn",5,0.771735674098533,0.604000000000001,""
49,"k_nn",10,0.746337563358469,0.478999999999999,""
49,"k_nn",15,0.73087059320124,0.489999999999998,""
49,"k_nn",25,0.71823456945643,0.494,""
49,"k_nn",50,0.722847249550866,0.48,""
50,"lambda",1e-04,0.920309433119058,0.831,""
50,"lambda",0.001,0.920308664053983,0.693,""
50,"lambda",0.005,0.920303917598248,0.858,""
50,"lambda",0.01,0.920295454932051,0.665,""
50,"lambda",0.05,0.920157046791601,0.676,""
50,"lambda",0.1,0.91986260240414,0.661,""
50,"lambda",0.5,0.915449993299728,0.651,""
50,"lambda",1,0.908141329691973,0.677,""
50,"gamma_y",0,-0.0922613682455212,0.643000000000001,""
50,"gamma_y",0.1,0.920017288139365,0.656000000000001,""
50,"gamma_y",0.5,0.920281174911453,0.661,""
50,"gamma_y",1,0.920295454932051,0.644,""
50,"gamma_y",2,0.920300353627362,0.663,""
50,"gamma_y",5,0.920302484628889,0.656000000000001,""
50,"gamma_y",10,0.92030305196195,0.654,""
50,"gamma_y",20,0.92030331041167,0.676,""
50,"k_nn",3,0.862912607178611,0.668999999999999,""
50,"k_nn",5,0.898195340959329,0.657999999999999,""
50,"k_nn",10,0.920295454932051,0.66,""
50,"k_nn",15,0.922885953752946,0.640000000000001,""
50,"k_nn",25,0.923819941837216,0.488,""
50,"k_nn",50,0.920891844433983,0.559000000000001,""
